name,wd,reg,lamb,celoss,job_id,data_aug,sweep_model,eval/L,eval/alphaD,eval/cummulant,eval/ece,eval/lambd,eval/loss,eval/lr,eval/mce,eval/top1_acc,eval/top5_acc,eval/var,train/L,train/alphaD,train/cummulant,train/ece,train/lambd,train/loss,train/lr,train/mce,train/top1_acc,train/top5_acc,train/var
"resnet20-reg:4,lamb:0.01",0.0005,4,0.01,1,42516418_7,True,cifar100_resnet20,1.2839184999465942,0.28491994738578796,0.0002239802852272987,0.1160825416445732,0.009999999776482582,1.2791050070089154,0,0.20438939332962036,0.675999999998648,0.9025999999981948,4.534053802490234,0.27750062942504883,0.06946080178022385,1.5072524547576904e-05,0.08312971889972687,0.009999999776482582,0.2774404541177686,0,0.19601410627365112,0.9290222222220158,0.9956888888886676,0.29241499304771423
"resnet44-reg:3,lamb:0.01",0.0005,3,0.01,1,42516418_1,True,cifar100_resnet44,1.2414520978927612,0.2336902767419815,0.00014931615442037582,0.05677105858922005,0.009999999776482582,1.2394238406183098,0,0.110897958278656,0.6431999999987136,0.8991999999982017,3.0188026428222656,0.8882805705070496,0.16303175687789917,7.371604442596436e-05,0.05977357923984528,0.009999999776482582,0.8882433703849862,0,0.1067330837249756,0.7401999999998355,0.943866666666457,1.480596661567688
"resnet44-reg:3,lamb:0.1",0.0005,3,0.1,1,42516418_2,True,cifar100_resnet44,1.204981565475464,0.6257506608963013,0.012349575757980348,0.029670389369130135,0.10000000149011612,1.203691237563056,0,0.06672797352075577,0.6573999999986853,0.9017999999981964,2.744643211364746,0.8482029438018799,0.4199901819229126,0.00577881932258606,0.07229923456907272,0.10000000149011612,0.8480881458851811,0,0.12936389446258545,0.7478666666665005,0.9530666666664548,1.2463172674179075
"resnet20-reg:4,lamb:0.1",0.0005,4,0.1,1,42516418_8,True,cifar100_resnet20,1.2542707920074463,0.7554345726966858,0.018278926610946655,0.10869814455509186,0.10000000149011612,1.2513294511737278,0,0.18282872438430783,0.6773999999986452,0.9101999999981796,4.2409749031066895,0.2816426157951355,0.1701539158821106,0.0012134239077568054,0.09220359474420547,0.10000000149011612,0.281581173211593,0,0.22502624988555908,0.9292888888886824,0.9968444444442228,0.2568899393081665
"resnet20-reg:4,lamb:0.5",0.0005,4,0.5,1,42516418_9,True,cifar100_resnet20,1.2494454383850098,1.1822657585144043,0.28766846656799316,0.10140329599380492,0.5,1.2499610537001231,0,0.1936752200126648,0.6793999999986412,0.9103999999981792,4.304290294647217,0.2813605070114136,0.25069481134414673,0.021273553371429443,0.10416367650032043,0.5,0.28135108234963535,0,0.23666733503341675,0.9319333333331264,0.9984666666664448,0.21006253361701965
"resnet32-reg:4,lamb:0.001",0.0005,4,0.001,1,42516418_6,True,cifar100_resnet32,1.3358852863311768,0.10766967386007308,3.602239303290844e-06,0.13405880331993103,0.0010000000474974513,1.3441831224396332,0,0.25339990854263306,0.7021999999985956,0.9087999999981824,6.0146803855896,0.09622681140899658,0.010800975374877453,-9.428185876458885e-08,0.050723761320114136,0.0010000000474974513,0.09623295595237978,0,0.24821102619171145,0.983022222222004,0.9998888888886668,0.06463037431240082
"resnet44-reg:3,lamb:2.0",0.0005,3,2.0,1,42516418_5,True,cifar100_resnet44,1.2247207164764404,1.2232177257537842,1.8026237487792969,0.08816257864236832,2.0,1.2224458986369002,0,0.1685256063938141,0.6791999999986417,0.9093999999981812,4.070019245147705,0.342305988073349,0.33989429473876953,0.2942587733268738,0.09799931943416595,2.0,0.3422678913726647,0,0.200359046459198,0.9089777777775758,0.9948444444442236,0.33428722620010376
"resnet44-reg:3,lamb:1.0",0.0005,3,1.0,1,42516418_4,True,cifar100_resnet44,1.1689763069152832,1.1550757884979248,0.6856780052185059,0.08337220549583435,1.0,1.1633322858954227,0,0.1373368352651596,0.6817999999986364,0.9163999999981672,3.535292863845825,0.3721591532230377,0.3588559627532959,0.11068740487098694,0.09835497289896011,1.0,0.37204807334243595,0,0.19646286964416504,0.8960888888886898,0.9943777777775568,0.35763293504714966
"resnet44-reg:3,lamb:0.5",0.0005,3,0.5,1,42516418_3,True,cifar100_resnet44,1.1056727170944214,1.0191162824630735,0.22181981801986697,0.05425532162189483,0.5,1.1057013744547786,0,0.12864531576633453,0.6931999999986136,0.9203999999981592,3.03110933303833,0.484811007976532,0.42423737049102783,0.0499473512172699,0.09455093741416933,0.5,0.4847718370294939,0,0.16660809516906738,0.8571777777775873,0.98999999999978,0.5311363935470581
"resnet32-reg:4,lamb:0.01",0.0005,4,0.01,1,42516418_7,True,cifar100_resnet32,1.3253989219665527,0.3193156123161316,0.00028211064636707306,0.1381092518568039,0.009999999776482582,1.332220047046216,0,0.26051613688468933,0.6935999999986128,0.90999999999818,5.745723724365234,0.0965925008058548,0.030261101201176643,3.667606506496668e-06,0.05216456204652786,0.009999999776482582,0.09661367899104643,0,0.2888163924217224,0.9835333333331148,0.9996444444442224,0.061960767954587936
"resnet20-reg:5,lamb:0.001",0.0005,5,0.001,1,42516418_12,True,cifar100_resnet20,1.163660764694214,0.0778317078948021,2.0854640752077103e-06,0.06669339537620544,0.0010000000474974513,1.1620596283824407,0,0.10464811325073242,0.6715999999986568,0.912999999998174,3.128151178359986,0.606095552444458,0.04152105376124382,5.124602466821671e-07,0.07836809754371643,0.0010000000474974513,0.6060802279203847,0,0.14860481023788452,0.8239333333331503,0.973733333333117,0.8969683647155762
"resnet20-reg:4,lamb:1.0",0.0005,4,1.0,1,42516418_10,True,cifar100_resnet20,1.2629293203353882,1.2515690326690674,0.7732633352279663,0.09856483340263368,1.0,1.2584368282224814,0,0.16740787029266355,0.6713999999986572,0.9113999999981772,4.301220417022705,0.2862544655799866,0.2761352062225342,0.07123714685440063,0.11038441956043243,1.0,0.2862272106625746,0,0.2490825057029724,0.9331777777775704,0.9982444444442228,0.20970816910266876
"resnet20-reg:5,lamb:0.01",0.0005,5,0.01,1,42516418_13,True,cifar100_resnet20,1.1662744283676147,0.23740167915821075,0.00015570968389511108,0.05871547758579254,0.009999999776482582,1.164766990556075,0,0.09895873069763184,0.6753999999986492,0.90999999999818,3.1569581031799316,0.5804905891418457,0.12189280241727828,4.280637949705124e-05,0.080778568983078,0.009999999776482582,0.5804404321389504,0,0.1459755003452301,0.8328666666664817,0.9764666666664498,0.852533757686615
"resnet20-reg:4,lamb:2.0",0.0005,4,2.0,1,42516418_11,True,cifar100_resnet20,1.2870774269104004,1.286148190498352,1.9302482604980469,0.0975424349308014,2.0,1.2835733347673777,0,0.14387363195419312,0.6747999999986504,0.9023999999981952,4.495416164398193,0.2788272500038147,0.27720510959625244,0.21261417865753177,0.10693615674972534,2.0,0.27876577643279016,0,0.2371882200241089,0.9345999999997924,0.9979999999997784,0.20950302481651303
"resnet20-reg:5,lamb:0.1",0.0005,5,0.1,1,42516418_14,True,cifar100_resnet20,1.133272409439087,0.634170651435852,0.013019777834415436,0.05863764509558678,0.10000000149011612,1.1311415368623314,0,0.11199335753917694,0.67499999999865,0.9157999999981684,2.941528081893921,0.5603751540184021,0.3041786849498749,0.003315538167953491,0.09018614143133163,0.10000000149011612,0.5603144508891468,0,0.15603262186050415,0.8360666666664809,0.981422222222004,0.7119505405426025
