SGD-IR,SGD-DA-IR,SGD-L2-DA-IR,SGD-L2-IR,SGD,SGD-L2-DA,SGD-L2,SGD-DA
1.9733954668045044,1.2650673389434814,0.7343689203262329,1.0099835395812988,2.278049945831299,0.9140135645866394,0.9056143760681152,1.9295597076416016
1.9781899452209473,1.2431190013885498,0.7301951050758362,0.9614371061325073,2.288147449493408,0.9060465097427368,0.8998462557792664,1.9289246797561646
1.975002646446228,1.2687991857528687,0.6983214616775513,0.9814726710319519,2.280862331390381,0.916693925857544,0.8955265879631042,1.9321157932281494
1.9764078855514526,1.291240930557251,0.7738050222396851,1.0007749795913696,2.27477765083313,0.9030786752700806,0.8953161835670471,1.92597234249115
1.97992742061615,1.286946415901184,0.7244783043861389,1.001866102218628,2.28546404838562,0.9947400689125061,0.8937005996704102,1.9392064809799194
1.981102705001831,1.289204716682434,0.7003767490386963,0.980946958065033,2.2845637798309326,0.975342869758606,0.8923181891441345,1.913706660270691
1.9788390398025513,1.2960604429244995,0.7407588362693787,0.965921938419342,2.283456325531006,0.9419060945510864,0.8920210003852844,1.930985450744629
1.9741402864456177,1.308327317237854,0.7266849279403687,0.9585907459259033,2.2735350131988525,0.9679507613182068,0.888578474521637,1.9440823793411255
1.9802199602127075,1.3001724481582642,0.725739061832428,0.9610854983329773,2.282897472381592,0.9131609201431274,0.8869777917861938,1.9341474771499634
1.9769128561019897,1.324536919593811,0.7411370873451233,0.9587841033935547,2.2888386249542236,0.9222195148468018,0.8895807862281799,1.9393237829208374
1.9866594076156616,1.3171439170837402,0.7186648845672607,0.9443151354789734,2.2980458736419678,0.9502041935920715,0.8893470168113708,1.9371424913406372
1.9823081493377686,1.3249388933181763,0.7199177742004395,0.9402762055397034,2.278357744216919,0.943790853023529,0.8912039995193481,1.9258795976638794
1.9857070446014404,1.3372042179107666,0.740328311920166,0.9334511160850525,2.289051055908203,0.9519250392913818,0.8913670778274536,1.9489821195602417
1.985350251197815,1.3328442573547363,0.7297701239585876,0.9240655899047852,2.2776787281036377,0.8957909941673279,0.8881716728210449,1.9437111616134644
1.986890196800232,1.3447390794754028,0.7245558500289917,0.9157668948173523,2.2851722240448,0.9613454341888428,0.8884686827659607,1.9574600458145142
1.9830490350723267,1.3407106399536133,0.7434768080711365,0.9106166958808899,2.2919352054595947,0.8963289856910706,0.889031708240509,1.9620414972305298
1.9865573644638062,1.341221809387207,0.7245108485221863,0.9095624685287476,2.2904574871063232,0.9337256550788879,0.8906301259994507,1.965334415435791
1.9834136962890625,1.362926721572876,0.7390644550323486,0.9079729914665222,2.2828149795532227,0.9112523794174194,0.8955013155937195,1.9514511823654175
1.9829025268554688,1.3652873039245605,0.7321082353591919,0.9082577228546143,2.2860209941864014,0.935363233089447,0.8907588124275208,1.9538273811340332
1.9858020544052124,1.3527636528015137,0.7292940616607666,0.905205488204956,2.2877705097198486,0.9411238431930542,0.891464114189148,1.9464956521987915
1.9881343841552734,1.3603612184524536,0.7334229946136475,0.8991436958312988,2.282707452774048,0.93711256980896,0.8934505581855774,1.9636327028274536
1.9908558130264282,1.3711107969284058,0.7388194799423218,0.8973066210746765,2.290719509124756,0.9464516639709473,0.890926718711853,1.9653855562210083
1.9895814657211304,1.3677972555160522,0.7125199437141418,0.8971450328826904,2.290944814682007,0.9469019770622253,0.892432689666748,1.9625136852264404
1.9922618865966797,1.3649637699127197,0.7336378693580627,0.8890509605407715,2.2930185794830322,0.947048008441925,0.8921576142311096,1.9642434120178223
1.9903961420059204,1.3706320524215698,0.7629029154777527,0.8920994997024536,2.288057565689087,0.9404197335243225,0.8929997682571411,1.9621549844741821
1.9851551055908203,1.3668338060379028,0.7323606014251709,0.8882285356521606,2.2794346809387207,0.9776409864425659,0.8897762894630432,1.9478302001953125
1.9883862733840942,1.3760696649551392,0.7299404144287109,0.8855378031730652,2.2866742610931396,0.9562509655952454,0.8916162252426147,1.9564919471740723
1.9920710325241089,1.3781789541244507,0.7392371892929077,0.8875792622566223,2.291417360305786,0.9515734910964966,0.8946141004562378,1.9635106325149536
1.9847874641418457,1.3761988878250122,0.7338526248931885,0.8834381103515625,2.2841718196868896,0.9336951971054077,0.8934928178787231,1.963452696800232
1.9875050783157349,1.3733394145965576,0.7254517674446106,0.8849694132804871,2.2900478839874268,0.9409171342849731,0.8952510952949524,1.9724931716918945
1.9876574277877808,1.3751189708709717,0.7320145964622498,0.8836705088615417,2.282776117324829,0.925414502620697,0.8934511542320251,1.9642127752304077
1.9916965961456299,1.3803426027297974,0.7399799823760986,0.881112813949585,2.284790515899658,0.922304093837738,0.8920961022377014,1.9709382057189941
1.9924678802490234,1.3940492868423462,0.7498728036880493,0.8822000026702881,2.283442258834839,0.9366002082824707,0.8950740098953247,1.9625457525253296
1.995927095413208,1.3921129703521729,0.7342274188995361,0.8814771175384521,2.290360450744629,0.9339656233787537,0.8951004147529602,1.9729019403457642
1.992701768875122,1.3923230171203613,0.7387222647666931,0.8795734643936157,2.288672924041748,0.9281934499740601,0.8963374495506287,1.975448727607727
1.9919604063034058,1.401623249053955,0.7407940626144409,0.8818654417991638,2.2933216094970703,0.9306210875511169,0.8947739601135254,1.9729617834091187
1.98410165309906,1.390938639640808,0.7372289896011353,0.8772087097167969,2.282538414001465,0.9315381646156311,0.8940333724021912,1.9665513038635254
1.990622878074646,1.4004454612731934,0.7638821601867676,0.8804785013198853,2.2880301475524902,0.9364660382270813,0.8958513140678406,1.9738222360610962
1.9894670248031616,1.3963032960891724,0.7489251494407654,0.8798331022262573,2.285378932952881,0.9364079833030701,0.8951266407966614,1.9753031730651855
