name,wd,reg,lamb,celoss,job_id,lamb_wd,data_aug,sweep_model,eval/L,eval/alphaD,eval/cummulant,eval/ece,eval/lambd,eval/loss,eval/lr,eval/mce,eval/top1_acc,eval/top5_acc,eval/var,train/L,train/alphaD,train/cummulant,train/ece,train/lambd,train/loss,train/lr,train/mce,train/top1_acc,train/top5_acc,train/var
"vgg13_bn-reg:4,lamb:0.001",0.5,4,0.001,1,43253683_6,True,True,cifar10_vgg13_bn,2.3026046752929688,2.7429297915659845e-05,-5.187466740608215e-07,0.0048917084932327,0.0010000000474974,2.302605627815982,0,0.0048917084932327,0.0951999999998096,0.4873999999990252,3.810541500115505e-07,2.3025832176208496,2.7528119971975684e-05,4.135072231292725e-07,0.0004363432526588,0.0010000000474974,2.3025830630598048,0,0.0004363432526588,0.100533333333311,0.5013999999998886,3.771725971546403e-07
"vgg13_bn-reg:3,lamb:2.0",0.00025,3,2.0,1,43253683_5,True,True,cifar10_vgg13_bn,0.3081151247024536,0.3081283271312713,0.5253851413726807,0.0472938083112239,2.0,0.3069172745898599,0,0.3269551992416382,0.9305999999981388,0.996999999998006,1.796300768852234,0.0139474105089902,0.0139575498178601,0.0138729475438594,0.0031287628225982,2.0,0.0139468225036676,0,0.1657878458499908,0.9963111111108898,0.9999555555553334,0.0241285804659128
"vgg16_bn-reg:3,lamb:0.01",0.05,3,0.01,1,43253683_1,True,True,cifar10_vgg16_bn,2.30275297164917,0.0010328227654099,1.0989606380462646e-07,0.0060863941907882,0.0099999997764825,2.3027764070441075,0,0.0060863941907882,0.0951999999998096,0.4911999999990176,5.30481556779705e-05,2.302596092224121,0.0010361397871747,4.470348358154297e-07,0.0007497891783714,0.0099999997764825,2.302595600354972,0,0.0007497891783714,0.100533333333311,0.5009777777776665,5.340721691027284e-05
"vgg16_bn-reg:3,lamb:0.001",0.5,3,0.001,1,43253683_0,True,True,cifar10_vgg16_bn,2.3026630878448486,0.0001439556217519,4.933681339025497e-07,0.0054227635264396,0.0010000000474974,2.3026720750739447,0,0.0054227635264396,0.0951999999998096,0.4961999999990076,1.0148213732463772e-05,2.302582263946533,0.0001454978773836,4.12575900554657e-07,6.365776062011719e-05,0.0010000000474974,2.3025822367226843,0,6.365776062011719e-05,0.100533333333311,0.5004222222221111,1.0382513210061006e-05
"vgg13_bn-reg:4,lamb:0.01",0.05,4,0.01,1,43253683_7,True,True,cifar10_vgg13_bn,2.302663326263428,0.0003354033397044,1.657754182815552e-07,0.0051477551460266,0.0099999997764825,2.302667115967502,0,0.0051477551460266,0.0951999999998096,0.4873999999990252,5.718640750274062e-06,2.302579402923584,0.0003331892949063,2.831220626831055e-07,0.0001681968569755,0.0099999997764825,2.3025797157171404,0,0.0001681968569755,0.100533333333311,0.5013999999998886,5.660038368660025e-06
"vgg16_bn-reg:3,lamb:0.5",0.001,3,0.5,1,43253683_3,True,True,cifar10_vgg16_bn,2.3027536869049072,0.0071784537285566,7.271766662597656e-06,0.0060873851180076,0.5,2.302776979248697,0,0.0060873851180076,0.0951999999998096,0.4911999999990176,5.330516069079749e-05,2.302596092224121,0.0071775116957724,7.152557373046875e-06,0.0007499009370803,0.5,2.3025956721514764,0,0.0007499009370803,0.100533333333311,0.5009777777776665,5.365741526475176e-05
"vgg13_bn-reg:4,lamb:0.1",0.005,4,0.1,1,43253683_8,True,True,cifar10_vgg13_bn,0.2553808093070984,0.2399466186761856,0.0037285052239894,0.028171494603157,0.1000000014901161,0.2545153080144507,0,0.2765644788742065,0.9267999999981464,0.9953999999980092,0.8630406260490417,0.0454933308064937,0.0374722182750701,0.0002377717755734,0.0165916252881288,0.1000000014901161,0.0454970094539959,0,0.1206854581832885,0.9895111111108912,0.9997333333331112,0.0519418865442276
"vgg16_bn-reg:3,lamb:1.0",0.0005,3,1.0,1,43253683_4,True,True,cifar10_vgg16_bn,0.3026652932167053,0.3026579320430755,0.2063050866127014,0.0446680821478366,1.0,0.3029799795125973,0,0.2160364389419555,0.9173999999981652,0.995999999998008,1.3049896955490112,0.057584099471569,0.0575513765215873,0.0228388831019401,0.0091765476390719,1.0,0.0575734670029583,0,0.2680364549160003,0.9823111111108928,0.999622222222,0.1011266559362411
"vgg16_bn-reg:3,lamb:0.1",0.005,3,0.1,1,43253683_2,True,True,cifar10_vgg16_bn,2.3027918338775635,0.0039256769232451,1.1771917343139648e-06,0.0061546638607978,0.1000000014901161,2.302818154137287,0,0.0061546638607978,0.0951999999998096,0.4911999999990176,7.821229519322515e-05,2.302605628967285,0.0039146705530583,6.705522537231445e-07,0.0008207783102989,0.1000000014901161,2.302605150644646,0,0.0008207783102989,0.100533333333311,0.5009777777776665,7.799817831255496e-05
"vgg13_bn-reg:4,lamb:0.5",0.001,4,0.5,1,43253683_9,True,True,cifar10_vgg13_bn,0.2392786145210266,0.2391407489776611,0.0701893866062164,0.0362687408924102,0.5,0.2411715785698238,0,0.2864499390125274,0.9447999999981104,0.9973999999980052,1.2187837362289429,0.002786417491734,0.0026041916571557,7.523084059357643e-05,0.002079804893583,0.5,0.0027854862192713,0,0.2417066693305969,0.9997333333331112,0.9999999999997778,0.0007526295958086
"vgg16_bn-reg:4,lamb:0.001",0.5,4,0.001,1,43253683_6,True,True,cifar10_vgg16_bn,2.3026046752929688,2.7339554435457103e-05,4.349276423454285e-07,0.0048957243561744,0.0010000000474974,2.302605890076419,0,0.0048957243561744,0.0951999999998096,0.4875999999990248,3.835780830740987e-07,2.3025832176208496,2.739846058830153e-05,4.135072231292725e-07,0.000435896217823,0.0010000000474974,2.302583298769082,0,0.000435896217823,0.100533333333311,0.5013777777776663,3.8091965848252585e-07
"vgg16_bn-reg:3,lamb:2.0",0.00025,3,2.0,1,43253683_5,True,True,cifar10_vgg16_bn,2.3026998043060303,0.0102324383333325,4.76837158203125e-05,0.0058455094695091,2.0,2.3027161229064115,0,0.0058455094695091,0.0951999999998096,0.4923999999990152,2.3731075998512097e-05,2.302586078643799,0.0101858610287308,4.9591064453125e-05,0.0005376413464546,2.0,2.302585620640926,0,0.0005376413464546,0.100533333333311,0.5008444444443332,2.43485628743656e-05
"vgg19_bn-reg:3,lamb:0.01",0.05,3,0.01,1,43253683_1,True,True,cifar10_vgg19_bn,2.302679538726806,0.0009305893909186,3.296881914138794e-07,0.003698818385601,0.0099999997764825,2.302657412331337,0,0.003698818385601,0.0973999999998052,0.49499999999901,4.278450796846301e-05,2.302598476409912,0.0009342391858808,4.731118679046631e-07,0.0007881075143814,0.0099999997764825,2.3025988474534613,0,0.0007881075143814,0.1002888888888666,0.5005555555554444,4.309956420911476e-05
"resnet20-reg:4,lamb:1.0",0.0005,4,1.0,1,43253683_10,True,True,cifar10_resnet20,0.2794334590435028,0.2794314622879028,0.1896688640117645,0.0404336042702198,1.0,0.2783484077551987,0,0.1991673111915588,0.9233999999981533,0.9967999999980064,1.2287274599075315,0.011392556130886,0.0113852173089981,0.0014018639922142,0.0085637141019105,1.0,0.0113838155250031,0,0.3154614269733429,0.9989555555553336,0.9999999999997778,0.003688120516017
"vgg16_bn-reg:4,lamb:0.01",0.05,4,0.01,1,43253683_7,True,True,cifar10_vgg16_bn,2.302662849426269,0.0003315639914944,1.601874828338623e-07,0.0051659941673278,0.0099999997764825,2.302666758339633,0,0.0051659941673278,0.0951999999998096,0.4867999999990264,5.582308403973002e-06,2.302579641342163,0.0003301461401861,2.831220626831055e-07,0.0001660957932472,0.0099999997764825,2.3025799216240954,0,0.0001660957932472,0.100533333333311,0.5014666666665553,5.535947366297478e-06
"vgg19_bn-reg:3,lamb:0.001",0.5,3,0.001,1,43253683_0,True,True,cifar10_vgg19_bn,2.302603483200073,0.0001208543399116,4.337634891271591e-07,0.0004580244421958,0.0010000000474974,2.3025945532729883,0,0.0004580244421958,0.0999999999998,0.493999999999012,7.306528004846768e-06,2.302587509155273,0.0001214784861076,4.176981747150421e-07,0.00041925907135,0.0010000000474974,2.3025876648093115,0,0.00041925907135,0.0999999999999778,0.5006666666665555,7.380585884675384e-06
"vgg19_bn-reg:3,lamb:0.5",0.001,3,0.5,1,43253683_3,True,True,cifar10_vgg19_bn,1.1678953170776367,0.5198401212692261,0.0486731529235839,0.1130456328392028,0.5,1.1662057870755884,0,0.2336968183517456,0.5375999999989248,0.9817999999980364,0.5109398365020752,1.144721746444702,0.5901113748550415,0.0566843748092651,0.1026910915970802,0.5,1.1447498079754896,0,0.1833688616752624,0.5475999999998783,0.9779777777775606,0.558458685874939
"resnet20-reg:4,lamb:2.0",0.00025,4,2.0,1,43253683_11,True,True,cifar10_resnet20,0.3261727392673492,0.3261842429637909,0.5406177639961243,0.046522207558155,2.0,0.3237866966297555,0,0.2099581956863403,0.9207999999981584,0.9971999999980056,1.7612853050231934,0.0082844831049442,0.0082936901599168,0.0034645274281501,0.0059042256325483,2.0,0.0082809105788584,0,0.1989001035690307,0.9990666666664448,0.9999999999997778,0.0030364277772605
"vgg16_bn-reg:4,lamb:0.1",0.005,4,0.1,1,43253683_8,True,True,cifar10_vgg16_bn,0.2741503715515136,0.2604458034038543,0.0042836684733629,0.0352857671678066,0.1000000014901161,0.2747468388196978,0,0.7574057579040527,0.9253999999981491,0.9943999999980112,0.9908198714256288,0.0487242192029953,0.0393576249480247,0.0003024144098162,0.0147263137623667,0.1000000014901161,0.048725017280174,0,0.2388154566287994,0.988155555555336,0.9997333333331112,0.0668322145938873
"vgg19_bn-reg:3,lamb:1.0",0.0005,3,1.0,1,43253683_4,True,True,cifar10_vgg19_bn,0.3456702828407287,0.3456281721591949,0.2215161919593811,0.0361578576266765,1.0,0.3435819192002908,0,0.1438378095626831,0.9027999999981944,0.9933999999980132,1.4885421991348269,0.1273295879364013,0.1271666884422302,0.0516774654388427,0.0176091976463794,1.0,0.1273371594970322,0,0.1890473961830139,0.9608666666664532,0.9988222222220005,0.213607370853424
"vgg19_bn-reg:3,lamb:0.1",0.005,3,0.1,1,43253683_2,True,True,cifar10_vgg19_bn,2.302708148956299,0.0035122882109135,1.3560056686401367e-06,0.0038267970085144,0.1000000014901161,2.3026852238585755,0,0.0038267970085144,0.0973999999998052,0.49499999999901,5.9477577451616526e-05,2.3026046752929688,0.0035228258930146,5.960464477539062e-07,0.0009533166885375,0.1000000014901161,2.30260508968535,0,0.0009533166885375,0.1002888888888666,0.5005555555554444,5.993265949655324e-05
"vgg16_bn-reg:4,lamb:0.5",0.001,4,0.5,1,43253683_9,True,True,cifar10_vgg16_bn,0.2858564257621765,0.2856756746768951,0.0900755822658538,0.0442680604755878,0.5,0.2935131496213575,0,0.3611121773719787,0.9411999999981177,0.9977999999980044,1.6495438814163208,0.0030375877395272,0.0027496477123349,0.0001702983863651,0.0018194958101958,0.5,0.0030376753742953,0,0.2280806899070739,0.999599999999778,0.9999999999997778,0.0021250133868306
"vgg19_bn-reg:4,lamb:0.001",0.5,4,0.001,1,43253683_6,True,True,cifar10_vgg19_bn,2.302603960037231,2.604798646643757e-05,4.33996319770813e-07,0.004897266626358,0.0010000000474974,2.302602969448827,0,0.004897266626358,0.0951999999998096,0.4867999999990264,3.437060911437584e-07,2.3025832176208496,2.623647560540121e-05,4.135072231292725e-07,0.0004357248544692,0.0010000000474974,2.3025834152690696,0,0.0004357248544692,0.100533333333311,0.5014666666665553,3.4175016594417684e-07
"vgg19_bn-reg:3,lamb:2.0",0.00025,3,2.0,1,43253683_5,True,True,cifar10_vgg19_bn,2.302628993988037,0.0069872718304395,3.528594970703125e-05,0.0033076182007789,2.0,2.302612470429199,0,0.0033076182007789,0.0973999999998052,0.4985999999990028,1.7605025277589448e-05,2.3025903701782227,0.0069583458825945,3.62396240234375e-05,0.0003521665930747,2.0,2.302590475710173,0,0.0003521665930747,0.1002888888888666,0.5001555555554444,1.7806254618335515e-05
"repvgg_a0-reg:3,lamb:0.01",0.05,3,0.01,1,43253683_1,True,True,cifar10_repvgg_a0,2.3026976585388184,0.000689057575073,5.103647708892822e-07,0.0037384927272796,0.0099999997764825,2.302683411877376,0,0.0037384927272796,0.096999999999806,0.4901999999990196,2.438028423057403e-05,2.302586078643799,0.0006829379708506,3.4458935260772705e-07,0.0004214122891426,0.0099999997764825,2.302585502786288,0,0.0004214122891426,0.100333333333311,0.5010888888887776,2.394398325122893e-05
"resnet32-reg:4,lamb:1.0",0.0005,4,1.0,1,43253683_10,True,True,cifar10_resnet32,0.2507312297821045,0.2507261335849762,0.1748254299163818,0.0357778072357177,1.0,0.2509039356050053,0,0.3249403834342956,0.9355999999981288,0.996999999998006,1.1682566404342651,0.0047463080845773,0.0047311740927398,0.0004118583165109,0.003873870242387,1.0,0.0047472236167312,0,0.3842863440513611,0.9996888888886668,0.9999999999997778,0.00112039828673
"resnet20-reg:5,lamb:0.01",0.05,5,0.01,1,43253683_13,True,True,cifar10_resnet20,2.3026819229125977,0.0006722517427988,1.3075768947601318e-06,0.005561389029026,0.0099999997764825,2.3026857126166624,0,0.005561389029026,0.0951999999998096,0.4947999999990104,2.2675953005091287e-05,2.3025870323181152,0.0006710457382723,3.576278686523438e-07,0.0002308785915374,0.0099999997764825,2.3025870308326355,0,0.0002308785915374,0.100533333333311,0.5005777777776665,2.2581221855944023e-05
"resnet20-reg:5,lamb:0.5",0.001,5,0.5,1,43253683_15,True,True,cifar10_resnet20,0.2358331233263015,0.2356024086475372,0.0512842908501625,0.0236795544624328,0.5,0.2345586350877511,0,0.1425487995147705,0.9275999999981448,0.997999999998004,0.7736708521842957,0.044898085296154,0.0444419980049133,0.0029635690152645,0.0216655656695365,0.5,0.0448853027219357,0,0.1943589448928833,0.9902888888886688,0.9999777777775556,0.0293635204434394
"resnet20-reg:5,lamb:0.1",0.005,5,0.1,1,43253683_14,True,True,cifar10_resnet20,0.3806612193584442,0.2697290778160095,0.0029890276491642,0.0128771588206291,0.1000000014901161,0.3798876626380248,0,0.0759105086326599,0.865999999998268,0.9965999999980067,0.6504365801811218,0.3093283474445343,0.2075994312763214,0.0018543526530265,0.0434917844831943,0.1000000014901161,0.3092402931635075,0,0.1010265350341796,0.9017777777775774,0.9973999999997784,0.3977230787277221
"resnet20-reg:5,lamb:0.001",0.5,5,0.001,1,43253683_12,True,True,cifar10_resnet20,2.3026084899902344,5.819967918796465e-05,4.386529326438904e-07,0.0030181631445884,0.0010000000474974,2.3026084173133565,0,0.0030181631445884,0.0971999999998056,0.4983999999990032,1.7138964949481306e-06,2.302583694458008,5.858721488039009e-05,4.139728844165802e-07,0.0001581907272338,0.0010000000474974,2.3025834139144186,0,0.0001581907272338,0.1003111111110888,0.5001777777776667,1.708585273263452e-06
"vgg19_bn-reg:4,lamb:0.01",0.05,4,0.01,1,43253683_7,True,True,cifar10_vgg19_bn,2.3026647567749023,0.0003420989669393,1.8067657947540288e-07,0.0051954463124275,0.0099999997764825,2.302661596577398,0,0.0051954463124275,0.0951999999998096,0.4867999999990264,5.899705683987122e-06,2.302579879760742,0.0003409472410567,2.831220626831055e-07,0.000155821442604,0.0099999997764825,2.3025796615311,0,0.000155821442604,0.100533333333311,0.5014666666665553,5.865378625458106e-06
"repvgg_a0-reg:3,lamb:0.001",0.5,3,0.001,1,43253683_0,True,True,cifar10_repvgg_a0,2.3025925159454346,0.0001191233095596,4.230532795190811e-07,0.0002582073211669,0.0010000000474974,2.302589081566601,0,0.0002582073211669,0.1005999999997988,0.5051999999989896,7.22748745829449e-06,2.30258846282959,0.0001187001544167,4.1886232793331146e-07,0.0003857836127281,0.0010000000474974,2.302588362454585,0,0.0003857836127281,0.0999333333333111,0.4994222222221113,7.136333351809299e-06
"resnet32-reg:4,lamb:2.0",0.00025,4,2.0,1,43253683_11,True,True,cifar10_resnet32,0.2935523986816406,0.2935630083084106,0.4879961013793946,0.0436000786721706,2.0,0.2922583414643024,0,0.2831941843032837,0.9283999999981432,0.9965999999980067,1.6128010749816897,0.0031374157406389,0.0031454467680305,0.0007168175652623,0.0027626538649201,2.0,0.0031354104680217,0,0.5206558108329773,0.9998888888886668,0.9999999999997778,0.0004604430869221
"repvgg_a0-reg:3,lamb:0.5",0.001,3,0.5,1,43253683_3,True,True,cifar10_repvgg_a0,0.2501595318317413,0.249178946018219,0.0494638830423355,0.0181292947381734,0.5,0.2510945438083211,0,0.2703009247779846,0.9191999999981616,0.996999999998006,0.6833087801933289,0.1061791330575943,0.104751318693161,0.0112299397587776,0.0211031027138233,0.5,0.1061933125647576,0,0.0886623859405517,0.9657111111108966,0.999822222222,0.1220773160457611
"vgg19_bn-reg:4,lamb:0.1",0.005,4,0.1,1,43253683_8,True,True,cifar10_vgg19_bn,0.3061149716377258,0.2908265292644501,0.0048851761966943,0.0423590019345283,0.1000000014901161,0.3049502989615137,0,0.2874695658683777,0.9177999999981644,0.9955999999980089,1.1272788047790527,0.0501753464341163,0.0410135239362716,0.0003359476104378,0.0151415988802909,0.1000000014901161,0.0501742609007223,0,0.1630200743675232,0.9880444444442248,0.9996888888886668,0.0748684629797935
"repvgg_a0-reg:3,lamb:1.0",0.0005,3,1.0,1,43253683_4,True,True,cifar10_repvgg_a0,0.2509162425994873,0.2509083449840545,0.1702973842620849,0.0359353646636009,1.0,0.2538032023829784,0,0.2252699732780456,0.9307999999981384,0.9973999999980052,1.1167179346084597,0.0183004140853881,0.0182752721011638,0.0040172338485717,0.0084426384419202,1.0,0.0183133446225354,0,0.2993395924568176,0.9957999999997788,0.9999999999997778,0.0123726418241858
"vgg19_bn-reg:4,lamb:0.5",0.001,4,0.5,1,43253683_9,True,True,cifar10_vgg19_bn,0.3019704222679138,0.3017672598361969,0.0963682830333709,0.0466522835195064,0.5,0.2975733826311691,0,0.370751678943634,0.9397999999981204,0.995999999998008,1.7687597274780271,0.0024875144008547,0.0021971673704683,9.839434642344712e-05,0.0018407910829409,0.5,0.0024865030478966,0,0.2485973834991455,0.9998666666664444,0.9999999999997778,0.0012731467140838
"repvgg_a0-reg:3,lamb:0.1",0.005,3,0.1,1,43253683_2,True,True,cifar10_repvgg_a0,2.30275297164917,0.00270233489573,1.087784767150879e-06,0.0040112435817718,0.1000000014901161,2.302733098309236,0,0.0040112435817718,0.096999999999806,0.4867999999990264,3.743471825146116e-05,2.3025870323181152,0.00268274708651,7.152557373046875e-07,0.0006994009017944,0.1000000014901161,2.302586475425718,0,0.0006994009017944,0.100333333333311,0.5014666666665553,3.6991459637647495e-05
"repvgg_a0-reg:4,lamb:0.001",0.5,4,0.001,1,43253683_6,True,True,cifar10_repvgg_a0,2.302603483200073,2.5688323148642667e-05,4.337634891271591e-07,0.0048961862921714,0.0010000000474974,2.302601431648992,0,0.0048961862921714,0.0951999999998096,0.4867999999990264,3.339170291383198e-07,2.3025834560394287,2.5814513719524257e-05,4.135072231292725e-07,0.0004358515143394,0.0010000000474974,2.302583214780719,0,0.0004358515143394,0.100533333333311,0.5014666666665553,3.317953201076307e-07
"repvgg_a0-reg:3,lamb:2.0",0.00025,3,2.0,1,43253683_5,True,True,cifar10_repvgg_a0,0.2773162424564361,0.2773269414901733,0.4624808430671692,0.0405441857874393,2.0,0.2800742736548523,0,0.1805412769317627,0.9337999999981323,0.9975999999980047,1.5322890281677246,0.0061642052605748,0.006170708220452,0.0032723192125558,0.0036419299431145,2.0,0.0061604447470155,0,0.3889545202255249,0.9990222222220004,0.9999999999997778,0.0033344579860568
"resnet32-reg:5,lamb:0.01",0.05,5,0.01,1,43253683_13,True,True,cifar10_resnet32,2.3025882244110107,0.000273126817774,3.706663846969605e-07,0.0029189586639404,0.0099999997764825,2.3025887358596613,0,0.0029189586639404,0.0973999999998052,0.4995999999990008,3.788897402046132e-06,2.3025870323181152,0.0002753452572505,3.576278686523438e-07,2.7626752853393555e-05,0.0099999997764825,2.302587060634958,0,2.7626752853393555e-05,0.1002888888888666,0.5000444444443334,3.841237230517436e-06
"resnet32-reg:5,lamb:0.1",0.005,5,0.1,1,43253683_14,True,True,cifar10_resnet32,0.3394792973995209,0.2513264715671539,0.0028009228408336,0.0084440279752016,0.1000000014901161,0.3401934934941679,0,0.1982265561819076,0.8867999999982265,0.995999999998008,0.6127881407737732,0.2659743130207062,0.1861441284418106,0.0015825554728507,0.0404021590948104,0.1000000014901161,0.2659552407892522,0,0.1874164193868637,0.9157999999997966,0.9983333333331116,0.3395404815673828
"resnet32-reg:5,lamb:0.5",0.001,5,0.5,1,43253683_15,True,True,cifar10_resnet32,0.2467221617698669,0.2464964985847473,0.0602631270885467,0.029617816209793,0.5,0.2460890656969341,0,0.2189312577247619,0.9307999999981384,0.9973999999980052,0.9613597393035888,0.0226054899394512,0.0222491063177585,0.001176631078124,0.0136594995856285,0.5,0.0225938322136718,0,0.2939226031303406,0.9963777777775564,0.9999999999997778,0.0114919347688555
"resnet32-reg:5,lamb:0.001",0.5,5,0.001,1,43253683_12,True,True,cifar10_resnet32,2.302581787109375,3.003944038937334e-05,4.118774086236954e-07,0.0006946548819541,0.0010000000474974,2.302581368725571,0,0.0006946548819541,0.1007999999997984,0.5033999999989932,4.542299336662836e-07,2.3025856018066406,3.020595249836333e-05,4.158355295658112e-07,0.0001874044537544,0.0010000000474974,2.302585627414181,0,0.0001874044537544,0.0999111111110889,0.4996222222221112,4.5019609729024523e-07
"repvgg_a0-reg:4,lamb:0.01",0.05,4,0.01,1,43253683_7,True,True,cifar10_repvgg_a0,2.302662849426269,0.0003329324536025,1.601874828338623e-07,0.0051190555095672,0.0099999997764825,2.3026533472945654,0,0.0051190555095672,0.0951999999998096,0.4867999999990264,5.6352446335949935e-06,2.302579402923584,0.0003314276691526,2.831220626831055e-07,0.0002168118953704,0.0099999997764825,2.302579157600922,0,0.0002168118953704,0.100533333333311,0.5014666666665553,5.580893230217043e-06
"resnet44-reg:4,lamb:1.0",0.0005,4,1.0,1,43253683_10,True,True,cifar10_resnet44,0.2569500505924225,0.2569423317909241,0.1871820986270904,0.0372767299413681,1.0,0.2558843670996121,0,0.2863950431346893,0.937999999998124,0.9973999999980052,1.3830782175064087,0.0032360185869038,0.0032076984643936,0.0002491106279194,0.002650667913258,1.0,0.0032424343323387,0,0.3056331276893616,0.999822222222,0.9999999999997778,0.0006598021136596
"repvgg_a0-reg:4,lamb:0.1",0.005,4,0.1,1,43253683_8,True,True,cifar10_repvgg_a0,0.2545398473739624,0.2404883503913879,0.0038675647228956,0.0293658357113599,0.1000000014901161,0.2574949605965599,0,0.1971516013145446,0.9311999999981376,0.9963999999980072,0.8911298513412476,0.0390055328607559,0.0296531096100807,0.0001793159171938,0.0162037760019302,0.1000000014901161,0.0390240145317034,0,0.151503786444664,0.991222222222002,0.9999333333331112,0.0390197299420833
"resnet44-reg:4,lamb:2.0",0.00025,4,2.0,1,43253683_11,True,True,cifar10_resnet44,0.31100794672966,0.3110176622867584,0.5343608260154724,0.0441123880445957,2.0,0.3081219917485288,0,0.2737972140312195,0.9345999999981308,0.9963999999980072,1.9395633935928345,0.0022296579554677,0.0022346952464431,0.0007924381643533,0.0016054320149123,2.0,0.0022299867714096,0,0.459317147731781,0.9997333333331112,0.9999999999997778,0.0006865110481157
"repvgg_a0-reg:4,lamb:0.5",0.001,4,0.5,1,43253683_9,True,True,cifar10_repvgg_a0,0.2291229963302612,0.228995218873024,0.0672449469566345,0.0338258482515811,0.5,0.2323491385907479,0,0.677316427230835,0.9465999999981068,0.9983999999980032,1.2123032808303833,0.0028996239416301,0.0026185023598372,8.701137267053127e-05,0.0020655738189816,0.5,0.0028996235128453,0,0.2128903865814209,0.9997333333331112,0.9999999999997778,0.000873812532518
"repvgg_a1-reg:3,lamb:0.01",0.05,3,0.01,1,43253683_1,True,True,cifar10_repvgg_a1,2.302647113800049,0.0009164345101453,7.450580596923828e-09,0.0007625520229339,0.0099999997764825,2.302666078846684,0,0.0007625520229339,0.1017999999997964,0.496999999999006,4.130246088607237e-05,2.302600860595703,0.0009103439515456,4.954636096954346e-07,0.0012632086873054,0.0099999997764825,2.302601621778745,0,0.0012632086873054,0.0997999999999778,0.5003333333332222,4.075944161741063e-05
"repvgg_a1-reg:3,lamb:0.001",0.5,3,0.001,1,43253683_0,True,True,cifar10_repvgg_a1,2.3025782108306885,9.873217641143128e-05,-5.452893674373627e-07,0.0014278069138526,0.0010000000474974,2.302581988613876,0,0.0014278069138526,0.1017999999997964,0.5041999999989916,4.847483069170266e-06,2.302588701248169,9.879045683192088e-05,4.190951585769654e-07,0.0005679354071617,0.0010000000474974,2.302588938181268,0,0.0005679354071617,0.0997999999999778,0.4995333333332224,4.8681699809094425e-06
"repvgg_a1-reg:3,lamb:0.5",0.001,3,0.5,1,43253683_3,True,True,cifar10_repvgg_a1,0.233824998140335,0.2332059293985366,0.0467249304056167,0.0223287120461463,0.5,0.2339345036767491,0,0.2665484845638275,0.9225999999981548,0.9973999999980052,0.6435604095458984,0.0807345435023307,0.0797750875353813,0.0079127810895442,0.0210400335490703,0.5,0.0807379929472283,0,0.3018705546855926,0.9760222222220054,0.999822222222,0.086009606719017
"resnet44-reg:5,lamb:0.1",0.005,5,0.1,1,43253683_14,True,True,cifar10_resnet44,0.3412506282329559,0.2575196325778961,0.0029198862612247,0.0096568493172526,0.1000000014901161,0.3412143109522871,0,0.189863309264183,0.8803999999982393,0.996999999998006,0.6395139694213867,0.2665849328041076,0.1906024366617202,0.0016855783760547,0.0334385149180889,0.1000000014901161,0.2665369234489048,0,0.0987486839294433,0.9140222222220192,0.997977777777556,0.3630016148090362
"resnet44-reg:5,lamb:0.01",0.05,5,0.01,1,43253683_13,True,True,cifar10_resnet44,2.3026347160339355,0.0005198297440074,8.326023817062378e-07,7.506459951400757e-05,0.0099999997764825,2.302634524147755,0,7.506459951400757e-05,0.1005999999997988,0.490999999999018,1.3610836504085457e-05,2.3025872707366943,0.0005184200708754,3.576278686523438e-07,0.0006387904286384,0.0099999997764825,2.3025873396930674,0,0.0006387904286384,0.0999333333333111,0.5009999999998886,1.3566682355303785e-05
"resnet44-reg:5,lamb:0.5",0.001,5,0.5,1,43253683_15,True,True,cifar10_resnet44,0.2376524806022644,0.2374697774648666,0.0611823499202728,0.0312933027744293,0.5,0.2365449069747756,0,0.1846902966499329,0.9363999999981272,0.997999999998004,1.0016798973083496,0.0167464800179004,0.0163750275969505,0.0008964333683252,0.0095923198387026,0.5,0.0167535440801563,0,0.3597560524940491,0.996955555555334,0.9999777777775556,0.0088051222264766
"repvgg_a1-reg:3,lamb:1.0",0.0005,3,1.0,1,43253683_4,True,True,cifar10_repvgg_a1,0.2416362017393112,0.2416300326585769,0.1656159609556198,0.0360948629677295,1.0,0.2441820791632921,0,0.270876944065094,0.933999999998132,0.9985999999980028,1.0980136394500732,0.0123664755374193,0.0123465899378061,0.0024806875735521,0.0066491779871284,1.0,0.0123849105670234,0,0.6293259859085083,0.9977333333331116,0.9999999999997778,0.0080577228218317
"repvgg_a1-reg:3,lamb:0.1",0.005,3,0.1,1,43253683_2,True,True,cifar10_repvgg_a1,2.30268669128418,0.0034589485730975,1.6391277313232425e-07,0.0005673170089721,0.1000000014901161,2.3027069557120496,0,0.0005673170089721,0.1017999999997964,0.496999999999006,5.8621499192668125e-05,2.3026058673858643,0.0034254489000886,6.854534149169922e-07,0.0014497116208076,0.1000000014901161,2.3026067355863367,0,0.0014497116208076,0.0997999999999778,0.5003333333332222,5.748605326516554e-05
"repvgg_a1-reg:4,lamb:0.001",0.5,4,0.001,1,43253683_6,True,True,cifar10_repvgg_a1,2.302603483200073,2.5533505322528072e-05,-5.199108272790909e-07,0.0048903152346611,0.0010000000474974,2.3026031721046185,0,0.0048903152346611,0.0951999999998096,0.4867999999990264,3.299466584394395e-07,2.3025832176208496,2.5671881303424016e-05,4.1374005377292633e-07,0.0004365071654319,0.0010000000474974,2.3025833434725653,0,0.0004365071654319,0.100533333333311,0.5014666666665553,3.264241286160541e-07
