id,name,reg,lamb,eval/lr,eval/loss,eval/ece,eval/mce,eval/top1_acc,eval/top5_acc,eval/L,eval/alphaD,eval/var,eval/lambd,eval/cummulant,test/lr,test/loss,test/ece,test/mce,test/top1_acc,test/top5_acc,test/L,test/alphaD,test/var,test/lambd,test/cummulant
64,repvgg_a2,4,2.0,0.1,0.2029318640204479,0.036884576082229614,0.6017462015151978,0.94799999999052,0.99899999999001,0.20293189585208893,0.201761856675148,1.0198358297348022,0.10000000149011612,0.004087880253791809,0.1,0.20468914817213255,0.03098197653889656,0.28578293323516846,0.9487777777767235,0.997999999998891,0.204689159989357,0.20354898273944855,1.0258148908615112,0.10000000149011612,0.004183020442724228
65,repvgg_a2,4,0.01,0.1,0.20227725601574825,0.03426295518875122,0.43055808544158936,0.95099999999049,0.99899999999001,0.2022773027420044,0.20126211643218994,1.0103483200073242,0.10000000149011612,0.00414496473968029,0.1,0.21498902449297125,0.03223726898431778,0.26136404275894165,0.9487777777767235,0.998444444443335,0.21498903632164001,0.21413356065750122,1.1457439661026,0.10000000149011612,0.0046293605118989944
66,repvgg_a2,5,2.0,0.1,0.1966131011851904,0.02693452499806881,0.33771947026252747,0.94899999999051,0.99899999999001,0.1966131031513214,0.19483432173728943,1.0179120302200317,0.10000000149011612,0.004056336358189583,0.1,0.20576393250278988,0.031408265233039856,0.26480546593666077,0.9481111111100575,0.998333333332224,0.20576396584510803,0.20449627935886383,1.0347635746002197,0.10000000149011612,0.004198946058750153
67,repvgg_a2,4,1.0,0.1,0.22751557599480274,0.03144679591059685,0.19732290506362915,0.94799999999052,0.99799999999002,0.22751560807228088,0.22535115480422974,1.2341505289077759,0.10000000149011612,0.004916897043585777,0.1,0.21084147833868308,0.03228329122066498,0.2340126633644104,0.9483333333322795,0.997999999998891,0.21084152162075043,0.20960713922977448,1.0691167116165161,0.10000000149011612,0.004366239532828331
68,repvgg_a2,3,0.01,0.1,0.2787756891983271,0.04021555185317993,0.23753046989440918,0.91299999999087,0.99799999999002,0.27877572178840637,0.24625331163406372,0.831278383731842,0.10000000149011612,0.0035460032522678375,0.1,0.2574426760727053,0.023088734596967697,0.12060779333114624,0.9146666666656503,0.9975555555544471,0.2574427127838135,0.2285626381635666,0.6966092586517334,0.10000000149011612,0.0030458681285381317
69,repvgg_a2,5,0.001,0.1,0.25820001701600703,0.040491875261068344,0.3787285387516022,0.93799999999062,0.99999999999,0.2582000195980072,0.2548997104167938,1.436929702758789,0.10000000149011612,0.005615459755063057,0.1,0.2223672152406174,0.03509458899497986,0.23834219574928284,0.9415555555545093,0.998222222221113,0.22236722707748413,0.22014467418193817,1.0358442068099976,0.10000000149011612,0.004254240542650223
70,repvgg_a2,5,0.5,0.1,0.2116778918794598,0.03198935464024544,0.60053950548172,0.94399999999056,0.99999999999,0.2116778939962387,0.20952028036117554,1.165695309638977,0.10000000149011612,0.004583394154906273,0.1,0.21023758394670475,0.032906632870435715,0.25552818179130554,0.944222222221173,0.998333333332224,0.21023759245872498,0.2083531618118286,0.9952577948570251,0.10000000149011612,0.004070291295647621
71,repvgg_a2,5,0.1,0.1,0.2332036620899986,0.034659646451473236,0.3899574875831604,0.9399999999906,0.99799999999002,0.23320364952087402,0.2311284840106964,1.2641819715499878,0.10000000149011612,0.0050184037536382675,0.1,0.20689051658106863,0.030512474477291107,0.26362696290016174,0.9471111111100586,0.9981111111100021,0.2068905383348465,0.20515023171901703,1.0106180906295776,0.10000000149011612,0.004107518121600151
72,repvgg_a2,4,0.001,0.1,0.23456728223837262,0.03388502076268196,0.32122936844825745,0.94699999999053,0.99699999999003,0.2345672994852066,0.23360511660575867,1.288389801979065,0.10000000149011612,0.005194345489144325,0.1,0.21466907172722619,0.030669448897242546,0.22483915090560913,0.9526666666656081,0.998222222221113,0.21466906368732452,0.21388407051563263,1.17155921459198,0.10000000149011612,0.0047442298382520676
73,repvgg_a2,5,1.0,0.1,0.24421499425336857,0.03520086407661438,0.3583308458328247,0.94499999999055,0.99899999999001,0.2442149817943573,0.24270503222942352,1.4044275283813477,0.10000000149011612,0.0055511463433504105,0.1,0.21200108835718445,0.03154630959033966,0.7383442521095276,0.9487777777767235,0.998333333332224,0.21200110018253326,0.210664302110672,1.0931636095046997,0.10000000149011612,0.004425935447216034
74,repvgg_a2,4,0.5,0.1,0.23641940714927945,0.03666294366121292,0.4575621783733368,0.94199999999058,0.99799999999002,0.2364194393157959,0.2345949113368988,1.259946584701538,0.10000000149011612,0.005099654197692871,0.1,0.2052027216591616,0.03070743940770626,0.712144136428833,0.9495555555545004,0.998555555554446,0.20520271360874176,0.2040434032678604,1.0289925336837769,0.10000000149011612,0.004192415624856949
75,repvgg_a2,4,0.1,0.1,0.24948090065384212,0.03851626440882683,0.36383238434791565,0.94599999999054,0.99699999999003,0.24948090314865112,0.2482410967350006,1.3954863548278809,0.10000000149011612,0.005603285506367683,0.1,0.2098214756435672,0.03109741397202015,0.183571457862854,0.9508888888878323,0.998333333332224,0.20982149243354797,0.20895786583423615,1.1184070110321045,0.10000000149011612,0.004529360681772232
76,repvgg_a0,3,1.0,0.1,0.25927319863445614,0.034403324127197266,0.6316705346107483,0.93499999999065,0.99799999999002,0.2592732012271881,0.2516660988330841,1.3204987049102783,0.10000000149011612,0.005242127925157547,0.1,0.254460129190211,0.037602830678224564,0.37705522775650024,0.9291111111100787,0.998222222221113,0.2544601857662201,0.24687282741069794,1.074894905090332,0.10000000149011612,0.004463274031877518
77,repvgg_a0,4,0.1,0.1,0.28386342241618756,0.05036907643079758,0.46083569526672363,0.93199999999068,0.99899999999001,0.28386348485946655,0.2820837199687958,1.6251511573791504,0.10000000149011612,0.006453748792409897,0.1,0.25460553140960984,0.03888542950153351,0.27934759855270386,0.9425555555545082,0.998555555554446,0.25460556149482727,0.2536102533340454,1.4329042434692383,0.10000000149011612,0.005744291469454765
78,repvgg_a0,5,0.1,0.1,0.2196147270890929,0.0298999585211277,0.6515222787857056,0.94399999999056,0.99899999999001,0.21961477398872375,0.21585185825824738,1.1286377906799316,0.10000000149011612,0.004443911835551262,0.1,0.24698937077364694,0.036850880831480026,0.2996060848236084,0.9379999999989577,0.998222222221113,0.24698936939239502,0.2439095824956894,1.2059478759765625,0.10000000149011612,0.004929268732666969
79,repvgg_a0,4,0.001,0.1,0.2899042040921537,0.04328224062919617,0.46923694014549255,0.9429999999905699,0.99799999999002,0.2899041771888733,0.28885215520858765,1.889289140701294,0.10000000149011612,0.0073486920446157455,0.1,0.25980871224675794,0.03905950486660004,0.2778128385543823,0.9418888888878423,0.9981111111100021,0.2598087191581726,0.25885462760925293,1.4567619562149048,0.10000000149011612,0.005856437608599663
80,repvgg_a0,3,0.01,0.1,0.2978902131332347,0.025769194588065147,0.24246545135974884,0.90699999999093,0.99699999999003,0.29789021611213684,0.2516881227493286,0.782291054725647,0.10000000149011612,0.0034027602523565292,0.1,0.3101051181420551,0.02681770734488964,0.2190958857536316,0.8941111111101175,0.9973333333322251,0.3101051151752472,0.2607688009738922,0.7811022400856018,0.10000000149011612,0.0034550465643405914
81,repvgg_a0,5,0.001,0.1,0.2581112955031461,0.04476227983832359,0.44617170095443726,0.9299999999907,0.99699999999003,0.25811129808425903,0.25412869453430176,1.311479091644287,0.10000000149011612,0.005216535180807114,0.1,0.24355196263484663,0.03434780612587929,0.2143840193748474,0.9377777777767358,0.9981111111100021,0.24355198442935944,0.23952263593673706,1.1596124172210693,0.10000000149011612,0.004746699705719948
82,repvgg_a0,5,0.01,0.1,0.25059932219722336,0.03226757422089577,0.6178865432739258,0.9399999999906,0.99999999999,0.25059938430786133,0.24594813585281372,1.3389121294021606,0.10000000149011612,0.0052793025970458984,0.1,0.25052332188003035,0.03575138375163078,0.2095346450805664,0.9381111111100687,0.998222222221113,0.2505233585834503,0.2469990849494934,1.2681697607040405,0.10000000149011612,0.005129124969244003
83,repvgg_a0,3,0.5,0.1,0.22074801999119686,0.028034817427396774,0.7016263008117676,0.93599999999064,0.99899999999001,0.22074802219867706,0.21016840636730194,0.8612634539604187,0.10000000149011612,0.0035530179738998413,0.1,0.24399759179396097,0.03221612423658371,0.26685231924057007,0.9263333333323039,0.998333333332224,0.24399761855602264,0.23237363994121552,0.9126022458076477,0.10000000149011612,0.0038375891745090485
84,repvgg_a0,4,0.01,0.1,0.26544645163211084,0.04277447238564491,0.5305189490318298,0.94399999999056,0.99899999999001,0.26544642448425293,0.26449981331825256,1.5015504360198975,0.10000000149011612,0.006088327616453171,0.1,0.2592679888440638,0.037448734045028687,0.37120383977890015,0.9457777777767268,0.998222222221113,0.25926798582077026,0.2584884464740753,1.5466551780700684,0.10000000149011612,0.006175251677632332
85,repvgg_a0,3,0.1,0.1,0.27684393248279665,0.025477806106209755,0.7119148373603821,0.90799999999092,0.99699999999003,0.27684396505355835,0.24245190620422363,0.8637775182723999,0.10000000149011612,0.003571217879652977,0.1,0.27076344989785506,0.024250200018286705,0.26309990882873535,0.9107777777767657,0.997666666665558,0.27076345682144165,0.23909693956375122,0.7502211928367615,0.10000000149011612,0.0032831262797117233
86,repvgg_a0,4,0.5,0.1,0.23235852784017968,0.03925728425383568,0.2869904637336731,0.94499999999055,0.99999999999,0.23235853016376495,0.23099975287914276,1.2028789520263672,0.10000000149011612,0.004886681213974953,0.1,0.2485514545328086,0.03742995113134384,0.2465309500694275,0.9413333333322873,0.9974444444433361,0.24855148792266846,0.2469523549079895,1.3486419916152954,0.10000000149011612,0.005430709570646286
87,repvgg_a0,5,1.0,0.1,0.2641171488576231,0.04319527745246887,0.37988799810409546,0.93499999999065,0.99899999999001,0.26411721110343933,0.2619936764240265,1.454309344291687,0.10000000149011612,0.005783269181847572,0.1,0.2541387210777243,0.03759649395942688,0.2714298963546753,0.9402222222211775,0.9977777777766691,0.2541387379169464,0.25224846601486206,1.4276052713394165,0.10000000149011612,0.005666140466928482
88,repvgg_a0,3,2.0,0.1,0.26291757559119167,0.038587529212236404,0.21098971366882324,0.93499999999065,0.99899999999001,0.2629176080226898,0.2557603120803833,1.3148609399795532,0.10000000149011612,0.005256567150354385,0.1,0.24884120098916274,0.036930959671735764,0.21926254034042358,0.9331111111100743,0.9986666666655569,0.24884119629859924,0.24342839419841766,1.1332645416259766,0.10000000149011612,0.004642384126782417
89,repvgg_a0,4,1.0,0.1,0.26359474395371324,0.045538824051618576,0.4610038697719574,0.9299999999907,0.99699999999003,0.2635948061943054,0.2613861858844757,1.4114896059036255,0.10000000149011612,0.00561038963496685,0.1,0.2507047733196862,0.04011594131588936,0.30637335777282715,0.9402222222211775,0.9977777777766691,0.2507047951221466,0.24951575696468353,1.3628188371658325,0.10000000149011612,0.0054810550063848495
90,repvgg_a0,5,0.5,0.1,0.28159087614756173,0.04342852532863617,0.4389113783836365,0.93299999999067,0.99899999999001,0.28159093856811523,0.27927184104919434,1.5167726278305054,0.10000000149011612,0.006110619753599167,0.1,0.26290072305926065,0.03589019924402237,0.2197674810886383,0.9407777777767324,0.997666666665558,0.262900710105896,0.2607540786266327,1.496814489364624,0.10000000149011612,0.00593198835849762
91,repvgg_a0,0,0.1,0.1,0.30378490382631723,0.04533642530441284,0.5113135576248169,0.94399999999056,0.99799999999002,0.30378493666648865,0.30311518907546997,2.0187628269195557,0.10000000149011612,0.007915649563074112,0.1,0.23708996150376335,0.03551386296749115,0.26942601799964905,0.9449999999989499,0.99788888888778,0.23708997666835785,0.23615945875644684,1.327302098274231,0.10000000149011612,0.005314527079463005
92,repvgg_a0,5,2.0,0.1,0.26168083882911447,0.034016598016023636,0.28908056020736694,0.9499999999905,0.99799999999002,0.2616809010505676,0.2598817050457001,1.7798552513122559,0.10000000149011612,0.0068018268793821335,0.1,0.24447736116901703,0.03721712902188301,0.19414377212524414,0.9388888888878456,0.998222222221113,0.24447737634181976,0.24248039722442627,1.2980320453643799,0.10000000149011612,0.005175888538360596
93,repvgg_a0,3,0.001,0.1,0.29383071963211216,0.02771839126944542,0.2042330801486969,0.90099999999099,0.99599999999004,0.2938307523727417,0.2513057291507721,0.7522712349891663,0.10000000149011612,0.003323923796415329,0.1,0.2849332157253963,0.02209271863102913,0.1637866199016571,0.9048888888878833,0.9972222222211141,0.2849332094192505,0.24405764043331146,0.7398915886878967,0.10000000149011612,0.003245750442147255
94,repvgg_a0,4,2.0,0.1,0.27762138565914996,0.041578855365514755,0.41064453125,0.9399999999906,0.99799999999002,0.27762144804000854,0.27590617537498474,1.7532620429992676,0.10000000149011612,0.00677749328315258,0.1,0.24772874486736463,0.03617406636476517,0.2662900686264038,0.9449999999989499,0.9972222222211141,0.24772873520851135,0.2467331886291504,1.4641445875167847,0.10000000149011612,0.005791895091533661
95,vgg13_bn,3,0.5,0.1,0.30080786046581365,0.03395065665245056,0.2871108651161194,0.91499999999085,0.99599999999004,0.30080780386924744,0.2799232602119446,1.2916384935379028,0.10000000149011612,0.005177013576030731,0.1,0.2918237510723544,0.04050736129283905,0.22501987218856812,0.9124444444434305,0.9962222222211152,0.29182377457618713,0.27325284481048584,1.0617855787277222,0.10000000149011612,0.004503196105360985
96,vgg13_bn,3,0.1,0.1,2.302634216170435,0.0015707239508628845,0.0015707239508628845,0.099999999999,0.499999999995,2.3026349544525146,0.0033360326196998358,5.1455313951009884e-05,0.10000000149011612,2.5331974029541016e-07,0.1,2.302608090067482,0.001565776765346527,0.001565776765346527,0.09999999999988889,0.4999999999994444,2.302608013153076,0.0033254048321396112,5.107316610519774e-05,0.10000000149011612,9.08970832824707e-07
97,vgg13_bn,4,0.001,0.1,0.30827545811414486,0.05038735643029213,0.465636670589447,0.93399999999066,0.99899999999001,0.3082754909992218,0.3071478009223938,1.8058154582977295,0.10000000149011612,0.0072365086525678635,0.1,0.2877149495928118,0.043466851115226746,0.28499847650527954,0.9389999999989566,0.9973333333322251,0.28771495819091797,0.2867283523082733,1.6215225458145142,0.10000000149011612,0.006584266200661659
98,vgg13_bn,4,2.0,0.1,0.29459631148427373,0.050545282661914825,0.6319229602813721,0.93899999999061,0.99799999999002,0.2945963144302368,0.2930208742618561,1.7902894020080566,0.10000000149011612,0.0069929733872413635,0.1,0.27890375556686,0.045374926179647446,0.36279234290122986,0.9384444444434017,0.9975555555544471,0.2789037525653839,0.27789586782455444,1.5129722356796265,0.10000000149011612,0.006171399727463722
99,vgg13_bn,3,0.001,0.1,1.0747038018521442,0.056434281170368195,0.10754495859146118,0.57499999999425,0.96899999999031,1.0747041702270508,0.3430100679397583,0.8442957997322083,0.10000000149011612,0.003890886902809143,0.1,1.1119619463115515,0.05738916993141174,0.10832381248474121,0.5762222222215819,0.9669999999989255,1.111962080001831,0.3574811816215515,0.8721197843551636,0.10000000149011612,0.004077591001987457
100,vgg13_bn,5,0.1,0.1,0.3087478547215882,0.05486021935939789,0.3559408187866211,0.92499999999075,0.99699999999003,0.30874788761138916,0.3059968054294586,1.641667127609253,0.10000000149011612,0.006598535925149918,0.1,0.2793359852707068,0.04687371850013733,0.317211389541626,0.9324444444434083,0.9972222222211141,0.27933600544929504,0.27735450863838196,1.3789780139923096,0.10000000149011612,0.005706315860152245
101,vgg13_bn,5,0.5,0.1,0.3177060751138786,0.053582094609737396,0.41486433148384094,0.92599999999074,0.99699999999003,0.3177061378955841,0.31565219163894653,1.6841509342193604,0.10000000149011612,0.006772428750991821,0.1,0.2723706891424376,0.042874738574028015,0.26362344622612,0.9397777777767335,0.9975555555544471,0.27237072587013245,0.2711572051048279,1.455662727355957,0.10000000149011612,0.005948198959231377
102,vgg13_bn,5,0.001,0.1,0.27777620872240577,0.044621068984270096,0.46240195631980896,0.93499999999065,0.99899999999001,0.2777762711048126,0.2744584083557129,1.4727078676223755,0.10000000149011612,0.005893183872103691,0.1,0.2698081977151082,0.043825242668390274,0.24637585878372192,0.9338888888878512,0.998333333332224,0.26980820298194885,0.26701897382736206,1.2667326927185059,0.10000000149011612,0.0052732862532138824
103,vgg13_bn,4,0.5,0.1,0.33211269642595864,0.05661841481924057,0.6772199869155884,0.9299999999907,0.99799999999002,0.33211269974708557,0.3299727737903595,1.8845958709716797,0.10000000149011612,0.0075712651014328,0.1,0.27186386257005274,0.04371526837348938,0.3077688217163086,0.9401111111100665,0.998222222221113,0.2718638777732849,0.27097782492637634,1.4688832759857178,0.10000000149011612,0.0060090962797403336
104,vgg13_bn,5,0.01,0.1,0.3062918453581784,0.05275978520512581,0.5335031747817993,0.92499999999075,0.99999999999,0.3062918484210968,0.30222323536872864,1.5727266073226929,0.10000000149011612,0.006386306136846542,0.1,0.27555034527361605,0.04622238874435425,0.27267757058143616,0.9307777777767435,0.99788888888778,0.27555033564567566,0.27279528975486755,1.304829716682434,0.10000000149011612,0.005404997617006302
105,vgg13_bn,5,2.0,0.1,0.3106910853311232,0.0453016497194767,0.4640474021434784,0.9399999999906,0.99899999999001,0.31069111824035645,0.3094170391559601,2.047311544418335,0.10000000149011612,0.007932020351290703,0.1,0.28793213732833994,0.04461054876446724,0.35348188877105713,0.9397777777767335,0.99788888888778,0.2879321873188019,0.28702524304389954,1.6463044881820679,0.10000000149011612,0.006655577570199966
106,vgg13_bn,4,0.1,0.1,0.26655527682777913,0.04068273678421974,0.3761272132396698,0.94199999999058,0.99799999999002,0.2665552794933319,0.26546114683151245,1.5391865968704224,0.10000000149011612,0.006095742806792259,0.1,0.2847358846149792,0.043521489948034286,0.2484816312789917,0.9383333333322906,0.998222222221113,0.28473591804504395,0.2836024761199951,1.598800539970398,0.10000000149011612,0.006474234163761139
107,vgg13_bn,5,1.0,0.1,0.3020862608741722,0.046546194702386856,0.5289293527603149,0.93699999999063,0.99699999999003,0.3020862936973572,0.3004796802997589,1.781925082206726,0.10000000149011612,0.007124943658709526,0.1,0.2778327826220949,0.04477477818727493,0.28910037875175476,0.9376666666656247,0.99788888888778,0.2778328061103821,0.27667155861854553,1.5023657083511353,0.10000000149011612,0.006116757169365883
108,vgg13_bn,4,0.01,0.1,0.2722039493520114,0.04175105318427086,0.4309808015823364,0.93899999999061,0.99799999999002,0.2722039818763733,0.2711462676525116,1.7230157852172852,0.10000000149011612,0.006737383082509041,0.1,0.2718936334344004,0.04160882532596588,0.7585015296936035,0.9416666666656203,0.9967777777766702,0.2718936800956726,0.2710009515285492,1.5333001613616943,0.10000000149011612,0.006207576021552086
109,vgg13_bn,3,1.0,0.1,0.3571815753027723,0.05489817261695862,0.3257763683795929,0.91599999999084,0.99599999999004,0.3571816086769104,0.3459492623806,1.842195987701416,0.10000000149011612,0.007377348840236664,0.1,0.2969722744503042,0.045838840305805206,0.2949261963367462,0.9211111111100876,0.9964444444433372,0.2969723045825958,0.28830960392951965,1.301774024963379,0.10000000149011612,0.005422405898571014
110,vgg13_bn,3,0.01,0.1,2.3026578196095304,0.001692168414592743,0.001692168414592743,0.099999999999,0.499999999995,2.3026583194732666,0.0035709613002836704,5.8494919358054176e-05,0.10000000149011612,2.086162567138672e-07,0.1,2.3026092556694233,0.0016856342554092407,0.0016856342554092407,0.09999999999988889,0.4999999999994444,2.302609443664551,0.0035561511758714914,5.7999877753900364e-05,0.10000000149011612,1.0728836059570312e-06
111,vgg13_bn,4,1.0,0.1,0.3230606285214079,0.05344611778855324,0.5425422191619873,0.9309999999906899,0.99799999999002,0.32306069135665894,0.3214728534221649,1.813147783279419,0.10000000149011612,0.0073307715356349945,0.1,0.26996799942325805,0.04009437561035156,0.24937188625335693,0.9429999999989521,0.9974444444433361,0.26996803283691406,0.26902589201927185,1.5097050666809082,0.10000000149011612,0.006118010729551315
112,vgg13_bn,0,0.1,0.1,0.29724442661587364,0.047987766563892365,0.45722371339797974,0.93199999999068,0.99899999999001,0.29724448919296265,0.2955573499202728,1.6246497631072998,0.10000000149011612,0.006555886939167976,0.1,0.26881329685383776,0.039564553648233414,0.25223204493522644,0.9438888888878401,0.9966666666655591,0.2688133120536804,0.2679954469203949,1.5499128103256226,0.10000000149011612,0.006260031834244728
113,vgg13_bn,3,2.0,0.1,0.297446277743387,0.046311818063259125,0.3876796364784241,0.92799999999072,0.99699999999003,0.2974463105201721,0.293867290019989,1.6550673246383667,0.10000000149011612,0.006475929170846939,0.1,0.29929282565770543,0.04838389530777931,0.2786872386932373,0.9282222222211908,0.9967777777766702,0.2992928624153137,0.295972615480423,1.5137369632720947,0.10000000149011612,0.006206635385751724
114,mobilenetv2_x1_0,4,0.1,0.1,0.22996321090570543,0.03713378310203552,0.5783856511116028,0.94099999999059,0.99999999999,0.2299632579088211,0.22721683979034424,1.1753779649734497,0.10000000149011612,0.004691023379564285,0.1,0.23966269499587528,0.03684034198522568,0.7421317100524902,0.9401111111100665,0.998333333332224,0.23966270685195923,0.23715056478977203,1.235803246498108,0.10000000149011612,0.004971940070390701
115,mobilenetv2_x1_0,5,0.5,0.1,0.2494879340018553,0.03533926606178284,0.1826888620853424,0.92699999999073,0.99899999999001,0.24948792159557343,0.23645253479480743,0.945093035697937,0.10000000149011612,0.003941254690289497,0.1,0.24329166584003256,0.028595171868801117,0.21476516127586365,0.9306666666656325,0.998777777776668,0.2432916760444641,0.2318127453327179,0.9200674891471863,0.10000000149011612,0.0038709472864866257
116,mobilenetv2_x1_0,4,0.001,0.1,0.21401718044840548,0.033795204013586044,0.4088389277458191,0.94599999999054,0.99899999999001,0.21401719748973846,0.21231943368911743,1.1583073139190674,0.10000000149011612,0.004618961364030838,0.1,0.24279076165137334,0.03758305683732033,0.29153624176979065,0.9407777777767324,0.998777777776668,0.24279077351093292,0.24074216187000275,1.2236769199371338,0.10000000149011612,0.0049795713275671005
117,mobilenetv2_x1_0,3,0.01,0.1,0.4335387901821292,0.032386329025030136,0.1330273449420929,0.84299999999157,0.99099999999009,0.4335387945175171,0.3021429479122162,0.8092538714408875,0.10000000149011612,0.003679126501083374,0.1,0.4358295296753773,0.018431130796670914,0.18236947059631348,0.8506666666657214,0.9938888888877845,0.4358295500278473,0.31199952960014343,0.8830394744873047,0.10000000149011612,0.003995932638645172
118,mobilenetv2_x1_0,3,0.001,0.1,0.48023572083889343,0.026923730969429016,0.08661013841629028,0.83499999999165,0.99399999999006,0.4802356958389282,0.3286612033843994,0.9320232272148132,0.10000000149011612,0.004237521439790726,0.1,0.4663185306507,0.0143126817420125,0.18522007763385773,0.8426666666657303,0.9929999999988965,0.4663185775279999,0.3209455907344818,0.892338216304779,0.10000000149011612,0.004067465662956238
119,mobilenetv2_x1_0,5,0.001,0.1,0.31033706354702,0.03926389291882515,0.2740325927734375,0.9059999999909399,0.99799999999002,0.3103370666503906,0.28073495626449585,1.0481995344161987,0.10000000149011612,0.004450513049960136,0.1,0.25402434804295027,0.026337476447224617,0.13003124296665192,0.917444444443425,0.998222222221113,0.25402435660362244,0.23069337010383606,0.7636256217956543,0.10000000149011612,0.0032962672412395477
120,mobilenetv2_x1_0,0,0.1,0.1,0.23180961377077106,0.036641284823417664,0.3663288652896881,0.9399999999906,0.99699999999003,0.23180964589118958,0.22961367666721344,1.1353856325149536,0.10000000149011612,0.004626277834177017,0.1,0.2429499805585527,0.03653126209974289,0.2761193513870239,0.9405555555545104,0.9981111111100021,0.242949977517128,0.24087683856487274,1.2204029560089111,0.10000000149011612,0.004982141777873039
121,mobilenetv2_x1_0,5,0.1,0.1,0.274819728964144,0.04087533801794052,0.2907077372074127,0.91399999999086,0.99799999999002,0.2748197615146637,0.25295403599739075,0.8854732513427734,0.10000000149011612,0.003776969388127327,0.1,0.2598931405703039,0.028076384216547012,0.28168991208076477,0.9214444444434206,0.998555555554446,0.25989311933517456,0.24066203832626343,0.8665231466293335,0.10000000149011612,0.003714345395565033
122,mobilenetv2_x1_0,5,1.0,0.1,0.25510832412242446,0.03518081083893776,0.2719905972480774,0.92399999999076,0.99999999999,0.2551083564758301,0.2421688586473465,1.0516554117202759,0.10000000149011612,0.004321146756410599,0.1,0.24689949028079466,0.033683065325021744,0.22100651264190674,0.9251111111100832,0.9981111111100021,0.24689950048923492,0.23492392897605896,0.8929616212844849,0.10000000149011612,0.003794945776462555
123,mobilenetv2_x1_0,5,2.0,0.1,0.24839089562457342,0.03788226842880249,0.19841092824935913,0.93399999999066,0.99999999999,0.24839094281196594,0.2393721044063568,1.0952086448669434,0.10000000149011612,0.00448625348508358,0.1,0.259887741382904,0.03655606508255005,0.17713207006454468,0.9299999999989665,0.99788888888778,0.25988778471946716,0.25225183367729187,1.1659858226776123,0.10000000149011612,0.004794318228960037
124,mobilenetv2_x1_0,3,0.1,0.1,0.39564600191245175,0.032820213586091995,0.14579150080680847,0.85099999999149,0.99799999999002,0.39564600586891174,0.28923872113227844,0.8301294445991516,0.10000000149011612,0.0036668702960014343,0.1,0.38312264240928945,0.012431641109287739,0.18287985026836395,0.8664444444434817,0.9971111111100032,0.38312268257141113,0.27990224957466125,0.7417668104171753,0.10000000149011612,0.003363918513059616
125,mobilenetv2_x1_0,3,2.0,0.1,0.29303162996992177,0.033848896622657776,0.6557704210281372,0.90799999999092,0.99899999999001,0.2930316925048828,0.25748977065086365,0.8928877115249634,0.10000000149011612,0.003812406212091446,0.1,0.2796060009339776,0.02692582458257675,0.2657232880592346,0.9085555555545459,0.9973333333322251,0.27960601449012756,0.2464538812637329,0.7812653183937073,0.10000000149011612,0.00342351570725441
126,mobilenetv2_x1_0,4,0.5,0.1,0.2514567648060653,0.03409876674413681,0.479478657245636,0.93699999999063,0.99799999999002,0.2514567971229553,0.2471795678138733,1.2895480394363403,0.10000000149011612,0.0051681119948625565,0.1,0.24900384219635913,0.03589820861816406,0.2851022481918335,0.9386666666656236,0.99788888888778,0.24900385737419128,0.24593739211559296,1.2733631134033203,0.10000000149011612,0.005133576691150665
127,mobilenetv2_x1_0,3,1.0,0.1,0.2836062581788758,0.015480171889066696,0.11212807893753052,0.89899999999101,0.99799999999002,0.28360626101493835,0.23112913966178894,0.6511179804801941,0.10000000149011612,0.0028608087450265884,0.1,0.28516880308360926,0.01197036076337099,0.16709768772125244,0.9047777777767724,0.9974444444433361,0.2851687967777252,0.23538002371788025,0.6460062861442566,0.10000000149011612,0.0028849784284830093
128,mobilenetv2_x1_0,4,2.0,0.1,0.24440565460893723,0.039925046265125275,0.39385274052619934,0.93599999999064,0.99699999999003,0.24440567195415497,0.24000407755374908,1.1363633871078491,0.10000000149011612,0.0046461038291454315,0.1,0.24395770138548933,0.03554220497608185,0.21238219738006592,0.9375555555545138,0.9981111111100021,0.2439577430486679,0.23986688256263733,1.1770249605178833,0.10000000149011612,0.0047815535217523575
129,mobilenetv2_x1_0,4,0.01,0.1,0.22531288636915509,0.03380589559674263,0.17601394653320312,0.94399999999056,0.99799999999002,0.22531288862228394,0.22293750941753387,1.1334996223449707,0.10000000149011612,0.004614133387804031,0.1,0.23848884443434218,0.03604947775602341,0.25190043449401855,0.9409999999989543,0.998555555554446,0.23848888278007507,0.23645910620689392,1.2337281703948975,0.10000000149011612,0.004981394857168198
130,mobilenetv2_x1_0,4,1.0,0.1,0.25651511293434537,0.03290805593132973,0.36011362075805664,0.93599999999064,0.99699999999003,0.25651514530181885,0.2513393461704254,1.4086987972259521,0.10000000149011612,0.005562366917729378,0.1,0.2577389177796482,0.03784056752920151,0.26443254947662354,0.9368888888878478,0.998333333332224,0.25773894786834717,0.25449439883232117,1.3189289569854736,0.10000000149011612,0.005346188321709633
131,mobilenetv2_x1_0,3,0.5,0.1,0.31242730901142335,0.02046867087483406,0.28836748003959656,0.89299999999107,0.99499999999005,0.312427282333374,0.25022733211517334,0.7550299167633057,0.10000000149011612,0.00326383113861084,0.1,0.2980916082858279,0.0138243418186903,0.10804286599159241,0.9008888888878879,0.9971111111100032,0.2980916202068329,0.2406015545129776,0.6543461680412292,0.10000000149011612,0.0029288996011018753
